nigeria_cet10,declaration_no,declaration_date,clearance_date,flow,customs_regime,entry_type,hs_code,product_description,country_of_origin,country_of_export,country_of_destination,exporter_name,exporter_tax_id,exporter_address,exporter_city,exporter_country,exporter_contact,importer_name,importer_tax_id,importer_address,importer_city,importer_country,importer_contact,mode_of_transport,customs_house,port_of_clearance,year,month,period,quantity,unit_of_measure,net_weight_kg,gross_weight_kg,customs_value_usd,cif_value_usd,fob_value_usd,freight_usd,insurance_usd,unit_price_usd,currency,exchange_rate,incoterms,duty_rate_pct,duty_amount_usd,vat_tax_usd,total_tax_usd,customs_broker,declarant_ref,package_count,package_type,marks_numbers,lane_value_usd,nigeria_role
6811899000,CD201805000000627424,2018-05-02,2018-05-11,export,40,Warehouse,681189,"Cellulose fibre-cement; articles or the like, other than corrugated sheets and other sheets, panels, tiles and similar articles, not containing asbestos",China,China,Nigeria,"Shenzhen Shishang Industry Co.,ltd.",[in full dataset],[in full dataset],Shenzhen,China,[in full dataset],PICCOLO - BRUNELLI ENGINEERING LTD,[in full dataset],[in full dataset],Abuja,Nigeria,[in full dataset],AIR,Main Container Port,Main Container Port,2018,5,2018-05,14429,KG,14429,16241.2,34521.52,34521.52,33506.66,756.13,258.73,2.32,USD,1,EXW,3.7,1277.3,2505.92,3783.22,DHL Customs Svc,REF1439179,31,CRATES,PKG52810,2820557,Nigeria importer (import)
2620290000,CD201912000000182391,2019-12-17,2019-12-01,import,40,Re-export,262029,"Slag, ash and residues; (not from the manufacture of iron or steel), containing mainly lead; excluding leaded gasoline sludges and leaded anti-knock compound sludges",Nigeria,Nigeria,China,PANALPINA WORLD TRANSPORT (NIGERIA) LTD,[in full dataset],[in full dataset],Lagos,Nigeria,[in full dataset],"Yinchuan Xinhua Commercial (Group) Co.,Ltd.",[in full dataset],[in full dataset],Yinchuan,China,[in full dataset],ROAD,Xiamen,Qingdao,2019,12,2019-12,20710,KG,20710,21961.8,22542.05,22542.05,21734.61,722.37,85.07,1.05,GBP,116.4147,FCA,6.3,1420.15,1677.35,3097.5,Flexport Customs,REF2265804,205,CRATES,PKG45781,9075130,Nigeria exporter (export)
7304290000,CD202505000000090058,2025-05-08,2025-05-17,export,10,Temporary,730429,"Iron or steel (excluding cast iron or stainless steel); seamless, casing and tubing, of a kind used in drilling for oil or gas",Germany,Germany,Nigeria,Steuler Fliesengruppe AG,[in full dataset],[in full dataset],Leisnig,Germany,[in full dataset],QUALCHEM GLOBAL CONCEPT LTD,[in full dataset],[in full dataset],Lagos,Nigeria,[in full dataset],AIR,Main Container Port,Main Container Port,2025,5,2025-05,5736.5,KG,5736.5,6406.2,560.88,560.88,526.8,30.9,3.18,0.09,USD,1,FOB,9.2,51.6,91.87,143.47,Expeditors Customs,REF6875436,163,BAGS,PKG82770,3763041.26,Nigeria importer (import)
2614000000,CD201912000000183185,2019-12-05,2019-12-19,import,61,Consumption,261400,Titanium ores and concentrates,Nigeria,Nigeria,China,RINA CTSI NIGERIA LIMITED,[in full dataset],[in full dataset],Lagos,Nigeria,[in full dataset],"Guangxi Nanning Yingfei Cosmetics Co., Ltd.",[in full dataset],[in full dataset],Nanning,China,,AIR,Xiamen,Xiamen,2019,12,2019-12,10480.1,KG,10480.1,11404.8,3528.78,3528.78,3332.33,178,18.45,0.32,USD,1,CIF,6.3,222.31,675.2,897.51,DHL Customs Svc,REF3864587,414,CRATES,PKG49522,9075130,Nigeria exporter (export)
2607000000,CD202210000000271602,2022-10-24,2022-10-05,import,70,Transit,260700,Lead ores and concentrates,Nigeria,Nigeria,China,RINA CTSI NIGERIA LIMITED,[in full dataset],[in full dataset],Lagos,Nigeria,[in full dataset],"Hunan Cuilong Trading Co., Ltd.",[in full dataset],[in full dataset],Changsha,China,,SEA,Qingdao,Qingdao,2022,10,2022-10,5032.8,KG,5032.8,5303.7,8950.22,8950.22,8242.14,661.75,46.33,1.64,USD,1,EXW,3.2,286.41,461.83,748.24,Kuehne+Nagel Brokerage,REF6096073,446,CASES,PKG6751,14307299,Nigeria exporter (export)
2708200000,CD201712000002996115,2017-12-23,2017-12-03,import,70,Transit,270820,Pitch coke; obtained from coal tar or from other mineral tars,Nigeria,Nigeria,United States,NIGERIA LNG LIMITED,[in full dataset],[in full dataset],Port Harcourt,Nigeria,[in full dataset],Exxon Mobil Corporation,[in full dataset],[in full dataset],Spring,United States,[in full dataset],SEA,"New York/Newark, NJ","Seattle, WA",2017,12,2017-12,23886.9,KG,23886.9,24452.2,18394.98,18394.98,17466.43,792.94,135.61,0.73,JPY,46.7059,CFR,3.1,570.24,2844.78,3415.02,Descartes,REF3872372,403,DRUMS,PKG67784,551900749,Nigeria exporter (export)
1301900000,CD201509000000029955,2015-09-05,2015-09-16,export,42,Transit,130190,"Natural gums, resins, gum-resins and oleoresins, n.e.c. in heading no. 1301",United Kingdom,United Kingdom,Nigeria,ARABIC GRILL LIMITED,[in full dataset],[in full dataset],NEW MALDEN,United Kingdom,,NURUDDEEN COLLEGE FOR ARABIC & ISLAMIC STUDIES YAYAYI KWAMI LTD,[in full dataset],[in full dataset],Kwami,Nigeria,,AIR,Main Container Port,Main Container Port,2015,9,2015-09,3744.4,KG,3744.4,4283.7,7444.77,7444.77,6894.53,537.3,12.94,1.84,INR,42.9661,DAP,5.3,394.57,0,394.57,DHL Customs Svc,REF6105076,50,DRUMS,PKG22510,1048994.52,Nigeria importer (import)
2921440000,CD202201000000178196,2022-01-01,2022-01-03,export,51,Transit,292144,"Amine-function compounds; aromatic monoamines and their derivatives, diphenylamine and its derivatives; salts thereof",China,China,Nigeria,Dsm Vitamins (hunan) Ltd.,[in full dataset],[in full dataset],Hengyang,China,[in full dataset],ESTERS CATERING AND EVENT MANAGEMENT,[in full dataset],[in full dataset],Lagos,Nigeria,,AIR,Main Container Port,Main Container Port,2022,1,2022-01,18112.9,KG,18112.9,19628.1,28440.26,28440.26,27298.91,1014.82,126.53,1.51,INR,124.6085,FOB,6,1706.42,0,1706.42,AN Deringer,REF9039518,22,BAGS,PKG52218,19120015,Nigeria importer (import)
4011500000,CD202006000000104237,2020-06-25,2020-06-10,import,61,Re-export,401150,"Rubber; new pneumatic tyres, of a kind used on bicycles",Nigeria,Nigeria,Malaysia,THE OKOMU OIL PALM COMPANY PLC,[in full dataset],[in full dataset],Edo,Nigeria,[in full dataset],IOI CORPORATION BERHAD,[in full dataset],[in full dataset],Putrajaya,Malaysia,[in full dataset],AIR,Tanjung Pelepas,Port Klang,2020,6,2020-06,20341.8,KG,20341.8,21334.7,3924.47,3924.47,3797.32,107.21,19.94,0.19,GBP,76.3571,CFR,13.5,529.8,311.8,841.6,DB Schenker Customs,REF7468455,248,BAGS,PKG11540,338077.01,Nigeria exporter (export)
8806220000,CD201905000000001797,2019-05-07,2019-05-21,export,70,Re-export,880622,"Unmanned aircraft; for remote-controlled flight only, for other than for carriage of passengers, with the maximum take-off weight of more than 250g but not more than 7kg",United Kingdom,United Kingdom,Nigeria,ROLLS-ROYCE HOLDINGS PLC,[in full dataset],[in full dataset],LONDON,United Kingdom,[in full dataset],SG HOLDINGS LIMITED,[in full dataset],[in full dataset],Lekki,Nigeria,[in full dataset],SEA,Main Container Port,Main Container Port,2019,5,2019-05,19396.5,KG,19396.5,21955.1,139003.24,139003.24,127911.24,10301.92,790.08,6.59,JPY,120.7812,CFR,0,0,13900.32,13900.32,DHL Customs Svc,REF4827924,78,ROLLS,PKG79938,828546.38,Nigeria importer (import)
4013200000,CD202008000000120254,2020-08-03,2020-08-15,import,42,Temporary,401320,"Rubber; inner tubes, of a kind used on bicycles",Nigeria,Nigeria,Malaysia,INDORAMA ELEME PETROCHEMICALS LIMITED,[in full dataset],[in full dataset],Port Harcourt,Nigeria,[in full dataset],IOI CORPORATION BERHAD,[in full dataset],[in full dataset],Putrajaya,Malaysia,[in full dataset],SEA,Port Klang,Tanjung Pelepas,2020,8,2020-08,19228.3,KG,19228.3,20447.3,27575.46,27575.46,26500.24,979.19,96.03,1.38,JPY,32.6687,CIF,9.6,2647.24,3626.72,6273.96,Livingston Intl,REF6239308,385,CARTONS,PKG44614,386795.33,Nigeria exporter (export)
2613900000,CD202604000000000355,2026-04-09,2026-04-13,import,10,Re-export,261390,Molybdenum ores and concentrates; other than roasted,Nigeria,Nigeria,Brazil,DE WAYLE'S INTERNATIONAL LIMITED,[in full dataset],[in full dataset],Warri,Nigeria,[in full dataset],BANCO DE DESENVOLVIMENTO DE MINAS GERAIS SA - BDMG,[in full dataset],[in full dataset],BELO HORIZONTE,Brazil,[in full dataset],SEA,Paranagua,Santos,2026,4,2026-04,5928.4,KG,5928.4,6762.4,6551.97,6551.97,5996.77,547.54,7.66,1.01,USD,1,DDP,6.2,406.22,347.91,754.13,Livingston Intl,REF2426713,209,CARTONS,PKG33214,486714,Nigeria exporter (export)
1502100000,CD201607000000361383,2016-07-17,2016-07-27,import,42,Transit,150210,Tallow; other than those of heading 1503,Nigeria,Nigeria,Germany,INTERNATIONAL FRACTIONATION AND MARGARINE PRODUCTS LTD,[in full dataset],[in full dataset],Lagos,Nigeria,,Autohaus Rape GmbH,[in full dataset],[in full dataset],Vechta,Germany,[in full dataset],SEA,Hamburg,Hamburg,2016,7,2016-07,12617.5,KG,12617.5,14146.6,1271.46,1271.46,1176.08,91.54,3.84,0.09,USD,1,CFR,4.2,53.4,132.49,185.89,DB Schenker Customs,REF9980723,329,CRATES,PKG90857,2543876.47,Nigeria exporter (export)
3827650000,CD202409000000025077,2024-09-22,2024-09-07,export,10,Consumption,382765,"Mixtures containing halogenated derivatives of methane, ethane or propane; containing other hydrofluorocarbons (HFCs) but not containing chlorofluorocarbons (CFCs) or hydrochlorofluorocarbons (HCFCs); other mixtures, not included in the subheadings above,",Germany,Germany,Nigeria,E.ON SE,[in full dataset],[in full dataset],Essen,Germany,[in full dataset],INDORAMA ELEME FERTILIZER & CHEMICALS LIMITED,[in full dataset],[in full dataset],Port Harcourt,Nigeria,[in full dataset],RAIL,Main Container Port,Main Container Port,2024,9,2024-09,24779.3,KG,24779.3,26707.7,34883.51,34883.51,32526.47,2237.86,119.18,1.31,USD,1,FOB,4.3,1499.99,7276.7,8776.69,Flexport Customs,REF3294963,348,CARTONS,PKG36173,1254000.67,Nigeria importer (import)
2608000000,CD202412000000865848,2024-12-14,2024-12-20,import,70,Temporary,260800,Zinc ores and concentrates,Nigeria,Nigeria,China,PANALPINA WORLD TRANSPORT (NIGERIA) LTD,[in full dataset],[in full dataset],Lagos,Nigeria,[in full dataset],Shanghai Bailian Group Incorporated Company,[in full dataset],[in full dataset],Shanghai,China,[in full dataset],SEA,Guangzhou,Guangzhou,2024,12,2024-12,299.8,KG,299.8,322.5,6988.14,6988.14,6798.98,141.92,47.24,22.68,EUR,59.2696,CFR,5.1,356.4,0,356.4,Livingston Intl,REF5903270,90,PALLETS,PKG13959,70218400,Nigeria exporter (export)
1515210000,CD201607000000361473,2016-07-23,2016-07-05,import,10,Re-export,151521,"Vegetable oils; maize (corn) oil and its fractions, crude, not chemically modified",Nigeria,Nigeria,Germany,GLORIA MARGARINE COMPANY,[in full dataset],[in full dataset],Aba,Nigeria,,Autohaus Rape GmbH,[in full dataset],[in full dataset],Vechta,Germany,[in full dataset],SEA,Hamburg,Bremerhaven,2016,7,2016-07,23425.4,KG,23425.4,24792.5,30197.26,30197.26,28343.02,1824.02,30.22,1.21,JPY,122.4517,EXW,3.9,1177.69,1568.75,2746.44,CEVA Customs,REF5825931,4,DRUMS,PKG4704,2543876.47,Nigeria exporter (export)
1507100000,CD201607000000361388,2016-07-17,2016-07-26,import,10,Warehouse,150710,"Vegetable oils; soya-bean oil and its fractions, crude, whether or not degummed, not chemically modified",Nigeria,Nigeria,Germany,UDY & SON SOYA BEAN FLOUR ENTERPRISE,[in full dataset],[in full dataset],Ini,Nigeria,,Kunibert Rape GmbH,[in full dataset],[in full dataset],Diepholz,Germany,[in full dataset],AIR,Hamburg,Bremerhaven,2016,7,2016-07,22287.2,KG,22287.2,24118.7,3040.93,3040.93,2912,113.78,15.15,0.13,INR,2.7082,EXW,5.9,179.41,322.03,501.44,Descartes,REF6274699,392,ROLLS,PKG59711,2543876.47,Nigeria exporter (export)
0406300000,CD202601000000122428,2026-01-01,2026-01-15,export,70,Consumption,040630,"Dairy produce; cheese, processed (not grated or powdered)",Germany,Germany,Nigeria,HOCHLAND SE,[in full dataset],[in full dataset],Heimenkirch,Germany,[in full dataset],FRIESLANDCAMPINA WAMCO NIGERIA PLC,[in full dataset],[in full dataset],Ikeja,Nigeria,[in full dataset],RAIL,Main Container Port,Main Container Port,2026,1,2026-01,16860.8,KG,16860.8,18336.7,24427.13,24427.13,22360.3,2013.19,53.64,1.33,USD,1,CFR,27.8,6790.74,4682.68,11473.42,DB Schenker Customs,REF8085977,357,ROLLS,PKG86622,3938874.96,Nigeria importer (import)
7315119000,CD202505000000066108,2025-05-16,2025-05-01,export,40,Re-export,731511,"Chain; articulated link, roller, of iron or steel",United Kingdom,United Kingdom,Nigeria,CHINA CONSTRUCTION BANK CORPORATION LONDON BRANCH,[in full dataset],[in full dataset],LONDON,United Kingdom,[in full dataset],Strabag Construction Nigeria Ltd,[in full dataset],[in full dataset],Abuja,Nigeria,[in full dataset],RAIL,Main Container Port,Main Container Port,2025,5,2025-05,13274.3,KG,13274.3,15183.3,7203.05,7203.05,6886.3,262.05,54.7,0.52,USD,1,DAP,8.6,619.46,391.13,1010.59,DSV Customs,REF1030330,469,ROLLS,PKG75725,2722468.02,Nigeria importer (import)
0407110000,CD202603000000097005,2026-03-26,2026-03-02,export,61,Consumption,040711,"Birds' eggs, in shell; fresh, fertilised eggs for incubation, of fowls of the species Gallus domesticus (domestic hens)",Ireland,Ireland,Nigeria,DAIRYGOLD CO-OPERATIVE SOCIETY LTD,[in full dataset],[in full dataset],MITCHELSTOWN,Ireland,,FRIESLANDCAMPINA WAMCO NIGERIA PLC,[in full dataset],[in full dataset],Ikeja,Nigeria,[in full dataset],ROAD,Main Container Port,Main Container Port,2026,3,2026-03,5878.5,KG,5878.5,6629.8,11053.13,11053.13,10557.08,463.56,32.49,1.8,EUR,113.8519,CIF,13.1,1447.96,1875.16,3323.12,Livingston Intl,REF7445458,99,BULK,PKG33122,2867477.02,Nigeria importer (import)
8479830000,CD201606000001238567,2016-06-16,2016-06-25,export,10,Warehouse,847983,Machines and mechanical appliances; cold isostatic presses,China,China,Nigeria,Agricultural Bank Of China Limited,[in full dataset],[in full dataset],Beijing,China,[in full dataset],DE COON SERVICES LIMITED,[in full dataset],[in full dataset],Port Harcourt,Nigeria,[in full dataset],SEA,Main Container Port,Main Container Port,2016,6,2016-06,16868.8,KG,16868.8,17792.3,35708.18,35708.18,33200.78,2244.38,263.02,1.97,INR,86.7311,CFR,3.4,1214.08,3692.23,4906.31,Kuehne+Nagel Brokerage,REF4753833,134,PALLETS,PKG4318,105718643,Nigeria importer (import)
4008111000,CD202005000000327560,2020-05-21,2020-05-05,import,42,Warehouse,400811,"Rubber; vulcanised (other than hard rubber), in plates, sheets and strip of cellular rubber",Nigeria,Nigeria,Spain,THE OKOMU OIL PALM COMPANY PLC,[in full dataset],[in full dataset],Edo,Nigeria,[in full dataset],NEX TYRES SL,[in full dataset],[in full dataset],MADRID,Spain,[in full dataset],AIR,Barcelona,Valencia,2020,5,2020-05,9624.4,KG,9624.4,10227.5,11165.97,11165.97,10603.6,477.92,84.45,1.1,INR,26.4587,FCA,10.5,1172.43,1850.76,3023.19,Flexport Customs,REF3958868,479,CASES,PKG79112,1065768.64,Nigeria exporter (export)
6814100000,CD201810000000132947,2018-10-10,2018-10-17,export,61,Transit,681410,"Mica; plates, sheets and strips of agglomerated or reconstituted mica, whether or not on a support of paper, paperboard or other materials",Italy,Italy,Nigeria,BUZZI UNICEM SRL,[in full dataset],[in full dataset],CASALE MONFERRATO,Italy,[in full dataset],GLOBAL MANPOWER NIGERIA LTD,[in full dataset],[in full dataset],Lagos,Nigeria,[in full dataset],SEA,Main Container Port,Main Container Port,2018,10,2018-10,15794.2,KG,15794.2,16902.5,55797.58,55797.58,53415.93,2144.06,237.59,3.38,GBP,66.107,FOB,3.3,1841.32,2881.94,4723.26,Livingston Intl,REF7147674,348,BAGS,PKG21762,452226.99,Nigeria importer (import)
4012900000,CD202011000000362537,2020-11-20,2020-11-24,import,51,Warehouse,401290,Rubber; tyres n.e.c. in heading no. 4012,Nigeria,Nigeria,Malaysia,INDORAMA ELEME PETROCHEMICALS LIMITED,[in full dataset],[in full dataset],Port Harcourt,Nigeria,[in full dataset],ALLIANCE RUBBER PRODUCTS SDN. BHD.,[in full dataset],[in full dataset],Nibong Tebal,Malaysia,[in full dataset],ROAD,Penang,Penang,2020,11,2020-11,19933.2,KG,19933.2,21772.1,3399.73,3399.73,3103.12,275.77,20.84,0.16,USD,1,FOB,8.6,292.38,184.61,476.99,AN Deringer,REF9516542,35,PALLETS,PKG74091,1184283.84,Nigeria exporter (export)
2710910000,CD202306000001697205,2023-06-24,2023-06-10,import,40,Warehouse,271091,"Waste Oils; of petroleum or obtained from bituminous minerals, not crude; and preparations n.e.c., weight 70% or preparations of the same, containing polychlorinated biphenyls (PCBs), polychorinated terphenyls (PCTs) or polybrominated biphenyls (PBBs)",Nigeria,Nigeria,Germany,SIESTECH ENERGY LIMITED,[in full dataset],[in full dataset],Lagos State,Nigeria,[in full dataset],SEFE Energy GmbH,[in full dataset],[in full dataset],Kassel,Germany,[in full dataset],SEA,Wilhelmshaven,Hamburg,2023,6,2023-06,3903.7,KG,3903.7,4376.9,215.66,215.66,200,14.46,1.2,0.05,USD,1,FOB,6.6,14.23,11.49,25.72,DB Schenker Customs,REF8962663,324,PALLETS,PKG43603,236270292.4,Nigeria exporter (export)
2616100000,CD202210000000270428,2022-10-27,2022-10-06,import,61,Re-export,261610,Silver ores and concentrates,Nigeria,Nigeria,China,TRANSNATIONAL CORPORATION PLC,[in full dataset],[in full dataset],Lagos,Nigeria,[in full dataset],"Chongqing Department Store Co.,Ltd.",[in full dataset],[in full dataset],Chongqing,China,[in full dataset],AIR,Dalian,Dalian,2022,10,2022-10,15671.5,KG,15671.5,16557.2,4759.81,4759.81,4381.65,351.77,26.39,0.28,INR,65.357,DDP,3.8,180.87,741.1,921.97,Descartes,REF6003666,169,CRATES,PKG93507,14307299,Nigeria exporter (export)
1501100000,CD201607000000361476,2016-07-22,2016-07-24,import,40,Transit,150110,"Pig fat; lard, other than that of heading 0209 and 1503",Nigeria,Nigeria,Germany,UDY & SON SOYA BEAN FLOUR ENTERPRISE,[in full dataset],[in full dataset],Ini,Nigeria,,The Beef Tallow Company GmbH,[in full dataset],[in full dataset],Alzenau,Germany,,ROAD,Hamburg,Wilhelmshaven,2016,7,2016-07,20615.2,KG,20615.2,21065.5,17968.23,17968.23,17005.56,839.69,122.98,0.82,EUR,56.1182,EXW,6.9,1239.81,1344.56,2584.37,DB Schenker Customs,REF5675063,173,DRUMS,PKG91691,2543876.47,Nigeria exporter (export)
2604000000,CD202604000000000332,2026-04-11,2026-04-13,import,70,Consumption,260400,Nickel ores and concentrates,Nigeria,Nigeria,Brazil,NAGOS PROJECTS LIMITED,[in full dataset],[in full dataset],Port Harcourt,Nigeria,[in full dataset],BRINK'S SEGURANCA E TRANSPORTE DE VALORES LTDA,[in full dataset],[in full dataset],SAO PAULO,Brazil,,AIR,Santos,Itajai,2026,4,2026-04,8157,KG,8157,8461.4,11379.01,11379.01,11089.4,268.34,21.27,1.36,USD,1,CPT,5.5,625.85,2400.97,3026.82,CEVA Customs,REF4833052,150,CARTONS,PKG3702,486714,Nigeria exporter (export)
2607000000,CD202210000000270513,2022-10-06,2022-10-13,import,40,Temporary,260700,Lead ores and concentrates,Nigeria,Nigeria,China,CONTINENTAL REINSURANCE PLC,[in full dataset],[in full dataset],LAGOS,Nigeria,[in full dataset],"Harbin Gongbai Xingda Trading Co., Ltd.",[in full dataset],[in full dataset],Harbin,China,,SEA,Xiamen,Xiamen,2022,10,2022-10,5012.8,KG,5012.8,5665.4,590.6,590.6,535.31,51.75,3.54,0.11,EUR,98.2822,EXW,5.9,34.85,125.09,159.94,DSV Customs,REF6191175,135,DRUMS,PKG15050,14307299,Nigeria exporter (export)
4012110000,CD201804000000132204,2018-04-12,2018-04-23,import,61,Consumption,401211,Retreaded tyres; of a kind used on motor cars (including station wagons and racing cars),Nigeria,Nigeria,Malaysia,INDORAMA ELEME PETROCHEMICALS LIMITED,[in full dataset],[in full dataset],Port Harcourt,Nigeria,[in full dataset],CONTINENTAL TYRE PJ MALAYSIA SDN. BHD.,[in full dataset],[in full dataset],Petaling Jaya,Malaysia,[in full dataset],ROAD,Port Klang,Port Klang,2018,4,2018-04,23882.7,KG,23882.7,25612.9,16222.54,16222.54,15409.09,723.77,89.68,0.65,USD,1,FOB,7.8,1265.36,2098.55,3363.91,Livingston Intl,REF4425929,426,DRUMS,PKG49062,377213.07,Nigeria exporter (export)
7323920000,CD202505000000066162,2025-05-15,2025-05-20,export,42,Transit,732392,"Cast iron; table, kitchen and other household articles and parts thereof, of cast iron, enamelled",United Kingdom,United Kingdom,Nigeria,CHINA CONSTRUCTION BANK CORPORATION LONDON BRANCH,[in full dataset],[in full dataset],LONDON,United Kingdom,[in full dataset],ENAMELWARE FACTORY LIMITED,[in full dataset],,,Nigeria,,ROAD,Main Container Port,Main Container Port,2025,5,2025-05,20378.7,KG,20378.7,23265.9,2738.19,2738.19,2493.36,239.51,5.32,0.12,GBP,38.5494,FOB,10.5,287.51,151.28,438.79,CEVA Customs,REF4933635,262,DRUMS,PKG62063,2722468.02,Nigeria importer (import)
2620110000,CD202109000000332244,2021-09-18,2021-09-21,import,51,Warehouse,262011,"Slag, ash and residues; (not from the manufacture of iron or steel), containing mainly zinc, hard zinc spelter",Nigeria,Nigeria,China,RINA CTSI NIGERIA LIMITED,[in full dataset],[in full dataset],Lagos,Nigeria,[in full dataset],"Changchun Faway Adient Automotive Systems Co.,LTD. (New seat Plant)",[in full dataset],[in full dataset],Changchun,China,,ROAD,Ningbo-Zhoushan,Shanghai,2021,9,2021-09,16997.9,KG,16997.9,17376.7,13214.75,13214.75,12029.62,1145.95,39.18,0.71,EUR,10.5184,DDP,5.6,740.03,976.83,1716.86,Kuehne+Nagel Brokerage,REF5963553,490,BALES,PKG57221,20610188,Nigeria exporter (export)
