india_itc_hs8,system_identity_id,hs_code,hs_code_sure_level,product_description,marks_and_numbers,origin_country,destination_country,del_country,country_sure_level,year,month,period,sailing_date,estimate_arrival_date,actual_arrival_date,flow,mode_of_transportation,lane_value_usd,cif_value_usd,quantity_unit,weight_unit,supplier_name,supplier_address,supplier_city,supplier_phone,supplier_website,supplier_contact,indicator_true_supplier,importer_name,importer_address,importer_city,importer_phone,importer_website,importer_contact,indicator_true_buyer,notify_party_name,notify_party_address,also_notify_name,per_shipment_quantity,per_shipment_weight_kg,origin_port,destination_port,port_of_final_delivery,teu,feu,cbm,vessel_name,vessel_code,vessel_country_code,voyage,manifest_no,carrier_sasc_code,bill_type_code,bill_of_lading_no,master_bill_of_lading,container_id,container_size,container_type,container_desc_code,container_load_status,container_type_of_service,freight_forwarder_name,estimated_value_usd
52054610,6003202503000001612299,520546,5,"Cotton yarn; (not sewing thread), multiple or cabled, of combed fibres, 85% or more by weight of cotton, 124 to 106.38 decitex (81 to 94 metric number) per single yarn, not for retail sale",MARKS2074,United States,India,India,7,2025,3,2025-03,2025-03-16,20250301,20250301,export,1,36296339,16363.99,kg,KG,"Meridian Industries, Inc.",[in full dataset],Milwaukee,,www.meridiancompanies.com,[in full dataset],N,COTTON BLOSSOM INDIAPRIVATE LIMITED,[in full dataset],Tirupur,,www.cotonblossom.org,[in full dataset],N,"Meridian Industries, Inc.",[in full dataset],,10496.6,10496.6,"Miami, FL",Chennai,Tirupur,1,1,13.12,ONE APUS,IMO1460073,LR,V816,308,MSCU,HBL,EGLV278974968,YMLU168571363,MSCU4163751,20GP,OPEN TOP,HC,FCL,CY/CFS,Sinotrans,15289.32
68109910,6003202211000000140899,681099,9,"Cement, concrete or artificial stone; articles (other than prefabricated structural components for building or civil engineering), whether or not reinforced, n.e.c. in heading no. 6810",MARKS1672,Brazil,India,India,6,2022,11,2022-11,2022-11-18,20221109,20221109,export,1,469942,11955.93,kg,KG,STONE CORPORATE E HOLDING SA,[in full dataset],SAO PAULO,,www.linx.com.br,[in full dataset],Y,R G STONE UROLOGICAL RESEARCH INSTITUTE,[in full dataset],New Delhi,,www.rghospitals.com,[in full dataset],Y,STONE CORPORATE E HOLDING SA,[in full dataset],,9851.2,9851.2,Paranagua,Chennai,New Delhi,1,1,12.31,HMM ALGECIRAS,IMO1418569,LR,V313,641,APLU,MBL,HLCU271828894,HLCU132024519,TCLU1657968,40GP,REEFER,GP,FCL,CY/CFS,Bollore Logistics,11023.51
08027000,6003201609000011046540,080270,8,"Nuts, edible; kola nuts (Cola spp.), fresh or dried, whether or not shelled or peeled",MARKS2977,United States,India,India,6,2016,9,2016-09,2016-09-20,20160906,20160906,export,1,102668115,5241.42,kg,KG,The Campbell's Company,[in full dataset],Camden,,www.campbellsoupcompany.com,[in full dataset],Y,WOW MOMO FOODS PRIVATE LIMITED,[in full dataset],Kolkata,,www.wowmomo.com,[in full dataset],Y,The Campbell's Company,[in full dataset],,15565.1,15565.1,"Oakland, CA",Kolkata,Kolkata,1,1,19.46,EVER ACME,IMO7465665,LR,V686,452,ZIMU,HBL,ONEY933627076,YMLU168570454,CAIU8501068,20GP,DRY,HC,LCL,CY/CY,Bollore Logistics,4955.31
52084150,6003202509000001631264,520841,9,"Fabrics, woven; containing 85% or more by weight of cotton, of yarns of different colours, plain weave, weighing not more than 100g/m2",MARKS7498,United States,India,India,9,2025,9,2025-09,2025-09-12,20250925,20250925,export,1,37839961,27346.98,kg,KG,"Meridian Industries, Inc.",[in full dataset],Milwaukee,,www.meridiancompanies.com,[in full dataset],Y,H.P.COTTON CASUALS PRIVATE LIMITED,[in full dataset],Kolkata,,www.hpcotton.in,[in full dataset],Y,"Meridian Industries, Inc.",[in full dataset],,1182.8,1182.8,"Miami, FL",Visakhapatnam,Kolkata,1,1,1.48,BARZAN,IMO2207307,LR,V217,866,COSU,MBL,HLCU643002319,MAEU494895621,GESU8786769,45HC,REEFER,HC,FCL,CFS/CFS,Expeditors,25729.4
44041000,6003201701000006258207,440410,9,"Wood; coniferous, split poles, piles, pickets, stakes, pointed but not sawn lengthwise; sticks for umbrellas, tool handles etc, roughly trimmed but not turned or bent; chipwood etc, hoopwood",MARKS6006,China,India,India,5,2017,1,2017-01,2017-01-06,20170122,20170122,export,1,24040460,2636.77,kg,KG,"Jiangshan Oupai Door Industry Co., Ltd",[in full dataset],Quzhou,,www.oupaigroup.com,[in full dataset],Y,MAMTA HARDWARE & PLYWOOD,[in full dataset],Hyderabad,,,,Y,"Jiangshan Oupai Door Industry Co., Ltd",[in full dataset],,24725.5,24725.5,Tianjin,Chennai,Hyderabad,1,1,30.91,APL MEXICO CITY,IMO2008101,SG,V810,255,EGLV,MBL,COSU715930766,ONEY887237964,TCLU8973916,20GP,OPEN TOP,GP,FCL,CFS/CFS,CEVA Logistics,2415.89
69049000,6003202305000003144603,690490,6,"Ceramic flooring blocks, supports or filler tiles and the like (excluding building bricks)",MARKS4687,China,India,India,8,2023,5,2023-05,2023-05-12,20230520,20230520,export,1,60571265,4981.94,kg,KG,Jiangxi Jingdezhen Ceramic Kilns Factory,[in full dataset],Jingdezhen,,,,Y,GUJARAT GOLDCOIN CERAMICS LIMITED,[in full dataset],Rajkot,,www.goldcointiles.com,[in full dataset],Y,Jiangxi Jingdezhen Ceramic Kilns Factory,[in full dataset],,16837.2,16837.2,Xiamen,"Nhava Sheva (JNPT), Mumbai",Rajkot,1,1,21.05,OOCL HONG KONG,IMO3179789,MH,V495,638,HLCU,MBL,ONEY806468288,ONEY790622940,TCLU1421830,45HC,DRY,GP,LCL,CY/CFS,DHL Global Forwarding,4722.87
07102100,6003202602000001373859,071021,5,"Vegetables, leguminous; peas (pisum sativum), shelled or unshelled, uncooked or cooked by steaming or boiling in water, frozen",MARKS7517,Australia,India,India,9,2026,2,2026-02,2026-02-21,20260218,20260218,export,1,138496072.64,11235.79,kg,KG,ADM TRADING AUSTRALIA PTY LTD,[in full dataset],Adelaide,,www.admgrain.com.au,[in full dataset],Y,NEW WORLD TRADING (INDIA) PRIVATE LIMITED,[in full dataset],New Delhi,,,,Y,ADM TRADING AUSTRALIA PTY LTD,[in full dataset],,17179.2,17179.2,Melbourne,Cochin,New Delhi,1,1,21.47,EVER GIVEN,IMO2377027,PA,V538,705,COSU,MBL,YMLU150166242,COSU652837813,TCLU4826293,40HC,DRY,HC,LCL,CY/CY,Expeditors,9838.38
52064400,6003202503000000610101,520644,5,"Cotton yarn; (not sewing thread), multiple or cabled, of combed fibres, less than 85% by weight of cotton, 192.30 to 125 decitex (53 to 80 metric number) per single yarn, not for retail sale",MARKS8453,Brazil,India,India,7,2025,3,2025-03,2025-03-03,20250315,20250315,export,1,5485974,10440.99,kg,KG,COTTON STAR INDUSTRIAL LTDA,[in full dataset],BLUMENAU,,,,Y,KAS CARPET YARN DYERS,[in full dataset],Jaunpur,,,,Y,COTTON STAR INDUSTRIAL LTDA,[in full dataset],,22851.2,22851.2,Suape,"Mundra, Gujarat",Jaunpur,1,1,28.56,YM WARRANTY,IMO3563755,SG,V275,616,APLU,HBL,ONEY349170189,YMLU250580810,MSCU6773556,20GP,OPEN TOP,HC,FCL,CY/CY,Expeditors,9262.39
,6003202303000003109470,690723,6,"Ceramic tiles; flags and paving, hearth or wall tiles other than those of subheadings 6907.30 and 6907.40, of a water absorption coefficient by weight over 10%",MARKS6328,China,India,India,8,2023,3,2023-03,2023-03-20,20230322,20230322,export,1,58788652,592.54,kg,KG,"Guangdong Sanfi Ceramics Group Co., Ltd.",[in full dataset],Foshan,,www.sanfi.cc,[in full dataset],Y,SHRI KRISHNA BRICKS,[in full dataset],Mohali,,,,Y,"Guangdong Sanfi Ceramics Group Co., Ltd.",[in full dataset],,24439.4,24439.4,Ningbo-Zhoushan,Visakhapatnam,Mohali,1,1,30.55,MSC GULSUN,IMO8610482,MH,V218,604,EGLV,HBL,CMDU104306131,MSCU169158073,TGHU1302907,40GP,REEFER,RF,LCL,CY/CFS,DB Schenker,558.3
69099000,6003202306000000674107,690990,7,"Ceramic wares; pots, jars and similar articles of a kind used for the conveyance or packing of goods and ceramic troughs, tubs and similar receptacles used in agriculture",MARKS9248,Poland,India,India,7,2023,6,2023-06,2023-06-14,20230613,20230613,export,1,4140183,62141.51,kg,KG,NGK CERAMICS POLSKA SP Z O O,[in full dataset],Gliwice,,www.ngk.com.pl,[in full dataset],N,R.A.K.CERAMICS INDIA PRIVATE LIMITED,[in full dataset],Hyderabad,,www.rakceramics.com,[in full dataset],Y,NGK CERAMICS POLSKA SP Z O O,[in full dataset],,21493.7,21493.7,Gdansk,"Nhava Sheva (JNPT), Mumbai",Hyderabad,1,1,26.87,MSC GULSUN,IMO6696183,LR,V220,819,MSCU,MBL,CMDU812210502,EGLV797949438,FCIU2538992,40GP,DRY,RF,LCL,CY/CFS,Expeditors,58772.5
08051000,6003201603000006010616,080510,7,"Fruit, edible; oranges, fresh or dried",MARKS9462,China,India,India,5,2016,3,2016-03,2016-03-03,20160315,20160315,export,1,24748656,78733.56,kg,KG,"Telling Telecommunication Holding Co.,Ltd.",[in full dataset],Beijing,,www.chinatelling.com,[in full dataset],Y,WOW MOMO FOODS PRIVATE LIMITED,[in full dataset],Kolkata,,www.wowmomo.com,[in full dataset],Y,"Telling Telecommunication Holding Co.,Ltd.",[in full dataset],,19028.3,19028.3,Ningbo-Zhoushan,"Nhava Sheva (JNPT), Mumbai",Kolkata,1,1,23.79,MOL TRIUMPH,IMO4479875,LR,V371,505,ONEY,SWB,MAEU712877561,MAEU604220029,TCLU2938787,20GP,OPEN TOP,RF,LCL,CY/CY,Bollore Logistics,70656.83
48026110,6003201812000003176476,480261,6,"Uncoated paper and paperboard (not 4801 or 4803); over 10% by weight of mechanical or chemi-mechanical processed fibre, in rolls",MARKS5431,Singapore,India,India,8,2018,12,2018-12,2018-12-16,20181214,20181214,export,1,13054213.6,17189.65,kg,KG,PEARSON EDUCATION SOUTH ASIA PTE. LTD.,[in full dataset],Singapore,,www.pearsonedasia.com,[in full dataset],Y,J P TOBACCO PRODUCTS PRIVATE LIMITED,[in full dataset],Damoh,,,,N,PEARSON EDUCATION SOUTH ASIA PTE. LTD.,[in full dataset],,18434,18434,Singapore (PSA),Tuticorin,Damoh,1,1,23.04,EVER ACME,IMO6543283,PA,V855,736,MAEU,MBL,MSCU784659351,EGLV829293101,TGHU2434281,20GP,FLAT RACK,RF,LCL,CY/CFS,Nippon Express,15541.34
69139000,6003202301000003238946,691390,8,Ceramic statuettes and other ornamental ceramic articles; other than of porcelain or china,MARKS1071,China,India,India,6,2023,1,2023-01,2023-01-22,20230128,20230128,export,1,67415595,6846.24,kg,KG,"Lixian Xinpeng Ceramics Co., Ltd.",[in full dataset],Changde,,www.dongpengart.cn,[in full dataset],Y,CERAMIC TABLEWARE INDIA PRIVATE LIMITED,[in full dataset],Jaipur,,www.bharatin.com,[in full dataset],Y,"Lixian Xinpeng Ceramics Co., Ltd.",[in full dataset],,8669.7,8669.7,Shenzhen,Visakhapatnam,Jaipur,1,1,10.84,MSC GULSUN,IMO1657044,PA,V459,843,MSCU,SWB,EGLV528625717,EGLV999618957,GESU9118240,40GP,FLAT RACK,GP,FCL,CY/CY,CEVA Logistics,6403.55
40121200,6003201903000004078375,401212,9,Retreaded tyres; of a kind used on motor buses or lorries,MARKS7874,United States,India,India,6,2019,3,2019-03,2019-03-25,20190324,20190324,export,1,14952726,10838.89,kg,KG,RPM International Inc.,[in full dataset],Medina,,www.rpminc.com,[in full dataset],Y,RELIANCE INDUSTRIES LIMITED,[in full dataset],Mumbai,,www.ril.com,[in full dataset],Y,RPM International Inc.,[in full dataset],,13704.3,13704.3,"Los Angeles, CA",Visakhapatnam,Mumbai,1,1,17.13,MSC OSCAR,IMO4680238,MH,V736,398,APLU,HBL,MSCU283718340,EGLV535638484,MSCU2466635,20GP,OPEN TOP,HC,FCL,CY/CY,DB Schenker,10026.56
07101000,6003202602000001372859,071010,6,"Vegetables; potatoes, uncooked or cooked by steaming or boiling in water, frozen",MARKS9109,Australia,India,India,9,2026,2,2026-02,2026-02-11,20260228,20260228,export,1,138496072.64,7695.82,kg,KG,ADM TRADING AUSTRALIA PTY LTD,[in full dataset],Adelaide,,www.admgrain.com.au,[in full dataset],Y,KRISHNA INDUSTRIES,[in full dataset],Bhavnagar,,,,N,ADM TRADING AUSTRALIA PTY LTD,[in full dataset],,11434.6,11434.6,Brisbane,Kandla,Bhavnagar,1,1,14.29,EVER GIVEN,IMO4770540,LR,V196,444,CMDU,MBL,HLCU872304397,MSCU588523930,GESU6363384,20GP,OPEN TOP,RF,LCL,CY/CY,DB Schenker,6794.35
15041091,6003201511000004205833,150410,9,"Oils of fish; fish-liver oils and their fractions, whether or not refined, but not chemically modified",MARKS6781,Malaysia,India,India,6,2015,11,2015-11,2015-11-11,20151113,20151113,export,1,179569503.37,8075.49,kg,KG,NGO CHEW HONG OILS & FATS (M) SDN. BHD.,[in full dataset],Semenyih,,www.mewahgroup.com,[in full dataset],Y,GANESH OILS AND FATS,[in full dataset],Moga,,,,Y,NGO CHEW HONG OILS & FATS (M) SDN. BHD.,[in full dataset],,11665.3,11665.3,Tanjung Pelepas,"Nhava Sheva (JNPT), Mumbai",Moga,1,1,14.58,CMA CGM JULES VERNE,IMO3276373,SG,V348,286,ONEY,SWB,MAEU209760530,COSU838921309,CAIU8382240,40GP,REEFER,HC,FCL,CY/CFS,Sinotrans,7098.81
69109000,6003202308000003011431,691090,8,"Ceramic sinks, wash basins, wash basin pedestals, baths, bidets, water closet pans, flushing cisterns, urinals and similar sanitary fixtures; of other than porcelain or china",MARKS2123,China,India,India,9,2023,8,2023-08,2023-08-19,20230802,20230802,export,1,54632094,4750.89,kg,KG,"Dezhou Lehua Ceramics Sanitary Fixtures Co., Ltd.",[in full dataset],Dezhou,,www.arrow-home.cn,[in full dataset],Y,CERAMIC TABLEWARE INDIA PRIVATE LIMITED,[in full dataset],Jaipur,,www.bharatin.com,[in full dataset],N,"Dezhou Lehua Ceramics Sanitary Fixtures Co., Ltd.",[in full dataset],,21766.6,21766.6,Yingkou,Kandla,Jaipur,1,1,27.21,MAERSK MOLLER,IMO4755463,SG,V285,843,CMDU,MBL,HLCU154505228,YMLU889067694,GESU6208780,40GP,REEFER,HC,FCL,CY/CFS,DB Schenker,4161.59
,6003201903000003549087,401180,5,"Rubber; new pneumatic tyres, of a kind used on construction, mining or industrial handling vehicles and machines",MARKS9534,Malaysia,India,India,8,2019,3,2019-03,2019-03-09,20190321,20190321,export,1,12483123.03,3900.94,kg,KG,TIONG HUAT RUBBER FACTORY SDN BHD,[in full dataset],Sungai Petani,,www.tionghuatrubber.com,[in full dataset],Y,MRF LIMITED,[in full dataset],Chennai,,www.mrftyres.com,[in full dataset],Y,TIONG HUAT RUBBER FACTORY SDN BHD,[in full dataset],,14123,14123,Penang,Tuticorin,Chennai,1,1,17.65,HYUNDAI LOYALTY,IMO4890450,SG,V676,428,ONEY,HBL,ONEY531652512,ONEY188243652,CAIU1970807,40GP,REEFER,RF,FCL,CY/CFS,DHL Global Forwarding,3597.69
,6003201510000004329447,150940,8,"Vegetable oils; olive oil and its fractions, virgin olive oils n.e.c. in heading 1509, whether or not refined, but not chemically modified",MARKS7364,Malaysia,India,India,6,2015,10,2015-10,2015-10-16,20151004,20151004,export,1,213644515.15,15175.52,kg,KG,PACIFIC OILS & FATS INDUSTRIES SDN. BHD.,[in full dataset],Kulai,,www.pacificofats.com,[in full dataset],Y,JENNY OILS AND FATS PRIVATE LIMITED,[in full dataset],Jaipur,,jennyoils.com,[in full dataset],N,PACIFIC OILS & FATS INDUSTRIES SDN. BHD.,[in full dataset],,20131.2,20131.2,Port Klang,"Mundra, Gujarat",Jaipur,1,1,25.16,CMA CGM JULES VERNE,IMO6410255,MH,V489,795,MSCU,MBL,MAEU305061388,CMDU790256103,TCLU5432647,20GP,TANK,GP,FCL,CY/CFS,Nippon Express,13461.58
07032000,6003202601000001277198,070320,8,"Vegetables, alliaceous; garlic, fresh or chilled",MARKS9319,Australia,India,India,9,2026,1,2026-01,2026-01-15,20260102,20260102,export,1,106461162.68,306.89,kg,KG,ADM TRADING AUSTRALIA PTY LTD,[in full dataset],Adelaide,,www.admgrain.com.au,[in full dataset],Y,PARAYIL FOOD PRODUCTS PRIVATE LIMITED,[in full dataset],Alappuzha,,www.parayilgroup.com,[in full dataset],Y,ADM TRADING AUSTRALIA PTY LTD,[in full dataset],,24292.6,24292.6,Melbourne,Tuticorin,Alappuzha,1,1,30.37,OOCL HONG KONG,IMO8791381,MH,V374,931,COSU,HBL,MAEU914994199,MAEU429788291,CAIU1465520,45HC,DRY,RF,FCL,CFS/CFS,CEVA Logistics,285.62
68029300,6003202209000003336140,680293,6,"Granite; articles thereof, (other than simply cut or sawn, with a flat or even surface)",MARKS4061,China,India,India,8,2022,9,2022-09,2022-09-06,20220911,20220911,export,1,53060559,10558.2,kg,KG,"Huaxin Building Materials Group Co.,Ltd.",[in full dataset],Wuhan,,www.huaxincem.com,[in full dataset],N,R G STONE UROLOGICAL RESEARCH INSTITUTE,[in full dataset],New Delhi,,www.rghospitals.com,[in full dataset],Y,"Huaxin Building Materials Group Co.,Ltd.",[in full dataset],,23138.4,23138.4,Qingdao,Visakhapatnam,New Delhi,1,1,28.92,EVER GIVEN,IMO6431050,PA,V153,840,HMMU,HBL,MAEU569285271,MSCU528513087,GESU4984472,45HC,FLAT RACK,HC,FCL,CFS/CFS,Nippon Express,9636.52
44012100,6003201709000004229597,440121,6,"Wood; for fuel, in chips or particles, coniferous, whether or not agglomerated",MARKS4743,Indonesia,India,India,7,2017,9,2017-09,2017-09-12,20170906,20170906,export,1,13089637.31,2304.21,kg,KG,PT KORINTIGA HUTANI,[in full dataset],Kota Administrasi Jakarta Selatan,,www.kth.co.id/,[in full dataset],Y,SHREE LAXMI TIMBER TRADERS & SAW MILLS,[in full dataset],East Singhbhum,,,,Y,PT KORINTIGA HUTANI,[in full dataset],,23243.6,23243.6,Makassar,Kandla,East Singhbhum,1,1,29.05,CMA CGM JULES VERNE,IMO4273804,SG,V721,65,YMLU,MBL,CMDU685989931,ONEY198265546,GESU3791999,20GP,OPEN TOP,RF,FCL,CY/CFS,Bollore Logistics,2183.26
69060000,6003202305000000626334,690600,5,"Ceramic pipes, conduits, guttering and pipe fittings",MARKS3045,United States,India,India,7,2023,5,2023-05,2023-05-01,20230513,20230513,export,1,3745585,19071.18,kg,KG,S&P Global Inc.,[in full dataset],New York,,www.spglobal.com,[in full dataset],Y,CERAMIC TABLEWARE INDIA PRIVATE LIMITED,[in full dataset],Jaipur,,www.bharatin.com,[in full dataset],Y,S&P Global Inc.,[in full dataset],,20643,20643,"Seattle, WA",Kolkata,Jaipur,1,1,25.8,CMA CGM JULES VERNE,IMO4930333,SG,V557,441,ONEY,HBL,EGLV177355760,MSCU167307576,FCIU1024898,40HC,OPEN TOP,RF,FCL,CY/CY,DHL Global Forwarding,18065.33
09061120,6003202005000000182519,090611,8,"Spices; cinnamon (Cinnamomum zeylanicum Blume), neither crushed nor ground",MARKS9765,China,India,India,9,2020,5,2020-05,2020-05-02,20200518,20200518,export,1,745170,52439.41,kg,KG,"Chengdu Starbucks Coffee Co., Ltd.",[in full dataset],Chengdu,,www.lkfchengdu.com,[in full dataset],Y,BELAPURKAR SPICES AND DEHYDRATED PRODUCTS PRIVATE LIMITED,[in full dataset],Ahilyanagar,,,,N,"Chengdu Starbucks Coffee Co., Ltd.",[in full dataset],,13603.7,13603.7,Xiamen,Tuticorin,Ahilyanagar,1,1,17,OOCL HONG KONG,IMO9975882,PA,V299,162,CMDU,SWB,YMLU671932903,COSU110914711,FCIU3438743,20GP,DRY,HC,FCL,CFS/CFS,Bollore Logistics,46166.69
09096131,6003202010000001605261,090961,6,"Spices; seeds of anise, badian, caraway or fennel; juniper berries, neither crushed nor ground",MARKS7657,Indonesia,India,India,8,2020,10,2020-10,2020-10-23,20201008,20201008,export,1,15964325.41,12621.55,kg,KG,PT PAGILARAN,[in full dataset],Kota Yogyakarta,,,,Y,ROOTS CORPORATION LIMITED,[in full dataset],Mumbai,,www.gingerhotels.com,[in full dataset],Y,PT PAGILARAN,[in full dataset],,16816.6,16816.6,"Tanjung Priok, Jakarta",Tuticorin,Mumbai,1,1,21.02,EVER GIVEN,IMO1216085,LR,V347,395,EGLV,MBL,EGLV181747244,CMDU368139978,BMOU9668644,40GP,REEFER,RF,LCL,CFS/CFS,Nippon Express,11476.19
68138900,6003202205000003271849,681389,6,"Friction material and articles thereof (e.g. sheets, rolls, strips, segments, discs, washers, pads) not mounted; for clutches or the like (not brake linings and pads), with a basis of mineral substances or cellulose (other than asbestos)",MARKS9233,China,India,India,7,2022,5,2022-05,2022-05-05,20220504,20220504,export,1,51024546,6549.47,kg,KG,"Shanxi Xinheyuan Building Materials Co., Ltd.",[in full dataset],Yuncheng,,,,Y,JG OUTSOURCING SERVICES,[in full dataset],Rangareddy,,,,Y,"Shanxi Xinheyuan Building Materials Co., Ltd.",[in full dataset],,17964.5,17964.5,Shanghai,Cochin,Rangareddy,1,1,22.46,MAERSK MOLLER,IMO9547833,PA,V831,982,APLU,HBL,COSU559781105,COSU217327251,GESU6064705,45HC,FLAT RACK,RF,LCL,CFS/CFS,Kuehne + Nagel,5926.13
48045100,6003201812000002166031,480451,8,"Kraft paper and paperboard; uncoated, unbleached, weight 225g/m2 or more, in rolls or sheets, other than that of heading no. 4802 or 4803",MARKS4522,Germany,India,India,8,2018,12,2018-12,2018-12-15,20181222,20181222,export,1,8042417.28,29435.28,kg,KG,Sutton Verlag GmbH,[in full dataset],München,,www.verlagshaus24.com,[in full dataset],Y,TAMILNADU NEWSPRINT & PAPERS LIMITED,[in full dataset],Chennai,,www.tnpl.com,[in full dataset],Y,Sutton Verlag GmbH,[in full dataset],,2403.7,2403.7,Bremerhaven,Chennai,Chennai,1,1,3,BARZAN,IMO8811863,MH,V525,317,ONEY,SWB,EGLV591805059,ONEY229237984,TCLU8024499,40HC,REEFER,HC,FCL,CFS/CFS,DB Schenker,26626.83
15162099,6003201501000004216625,151620,9,"Vegetable fats and oils and their fractions; partly or wholly hydrogenated, inter-esterified, re-esterified or elaidinised, whether or not refined, but not further prepared",MARKS2416,Indonesia,India,India,7,2015,1,2015-01,2015-01-03,20150124,20150124,export,1,190010469,54625.59,kg,KG,PT INNO-WANGSA OILS & FATS,[in full dataset],Kota Medan,,www.inno-wangsa.co.id,[in full dataset],N,SHREE BALAJI OILS & FATS,[in full dataset],Patiala,,,,Y,PT INNO-WANGSA OILS & FATS,[in full dataset],,11430.2,11430.2,Belawan,"Nhava Sheva (JNPT), Mumbai",Patiala,1,1,14.29,EVER ACME,IMO8902764,SG,V183,863,CMDU,SWB,ONEY875974000,COSU909227913,BMOU9657755,40GP,FLAT RACK,GP,LCL,CFS/CFS,DB Schenker,50344.39
69059000,6003202307000003178238,690590,9,"Ceramic chimney-pots, cowls, chimney liners, architectural ornaments and other constructional goods (excluding roofing tiles)",MARKS3640,China,India,India,9,2023,7,2023-07,2023-07-25,20230711,20230711,export,1,62972638,17830.91,kg,KG,"Wenzhou Hongli Machinery Co., Ltd.",[in full dataset],Wenzhou,,www.chinatianchi.com,[in full dataset],Y,SAINI BRICKS UDYOG,[in full dataset],Hanumangarh,,,,Y,"Wenzhou Hongli Machinery Co., Ltd.",[in full dataset],,13367.6,13367.6,Shanghai,Chennai,Hanumangarh,1,1,16.71,HYUNDAI LOYALTY,IMO1196166,LR,V281,278,HLCU,MBL,ONEY543662387,YMLU562477868,MSCU2341535,20GP,TANK,RF,FCL,CY/CY,DSV,16942.03
,6003201612000000180726,080291,7,"Nuts, edible; pine nuts, fresh or dried, in shell",MARKS4910,Egypt,India,India,9,2016,12,2016-12,2016-12-02,20161226,20161226,export,1,380842.55,1954.92,kg,KG,UNITED HORUS FOR AGRICULTURAL CROPS,[in full dataset],Alexandria,,,,Y,MMK EXPORTS,[in full dataset],Kollam,,,,Y,UNITED HORUS FOR AGRICULTURAL CROPS,[in full dataset],,22271.7,22271.7,Damietta,Kandla,Kollam,1,1,27.84,APL MEXICO CITY,IMO8668335,MH,V282,49,CMDU,MBL,MSCU622294042,YMLU799803749,TCLU7372194,40GP,FLAT RACK,HC,FCL,CY/CY,DHL Global Forwarding,1800.86
15081000,6003201509000004516419,150810,9,"Vegetable oils; ground-nut oil and its fractions, crude, not chemically modified",MARKS8114,Indonesia,India,India,7,2015,9,2015-09,2015-09-21,20150918,20150918,export,1,292584194,21580.62,kg,KG,PT INNO-WANGSA OILS & FATS,[in full dataset],Kota Medan,,www.inno-wangsa.co.id,[in full dataset],Y,TALLOW TEMPTATIONS LLP,[in full dataset],Mumbai,,,,Y,PT INNO-WANGSA OILS & FATS,[in full dataset],,16017.6,16017.6,Makassar,Cochin,Mumbai,1,1,20.02,EVER ACME,IMO8266816,PA,V875,320,APLU,MBL,YMLU326302209,MSCU987861378,FCIU1303214,40HC,TANK,GP,FCL,CFS/CFS,CEVA Logistics,19900.03
,6003201707000005634940,441875,8,"Wood; assembled flooring panels, not of bamboo or with at least the top layer (wear layer) of bamboo, multilayer",MARKS5580,China,India,India,9,2017,7,2017-07,2017-07-26,20170715,20170715,export,1,20447223,2283.16,kg,KG,Tonglu County Baijiang Town Xingchun Wooden Article Factory,[in full dataset],Hangzhou,,,,Y,SWARNA PARTICLE BOARD & LAMINATES,[in full dataset],Sitapur,,,,N,Tonglu County Baijiang Town Xingchun Wooden Article Factory,[in full dataset],,10007.4,10007.4,Qingdao,"Nhava Sheva (JNPT), Mumbai",Sitapur,1,1,12.51,MADRID MAERSK,IMO5290279,MH,V231,663,COSU,MBL,MSCU315094523,CMDU345756626,MSCU3366974,45HC,REEFER,GP,FCL,CFS/CFS,Bollore Logistics,2134.04
